Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      20/20          std::vector<Person, std::allocator<Person> >::max_size() const [308]
[310]    0.0    0.00    0.00      20         std::vector<Person, std::allocator<Person> >::_S_max_size(std::allocator<Person> const&) [310]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<Person> >::max_size(std::allocator<Person> const&) [309]
                0.00    0.00      20/3236        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [130]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<Person, std::allocator<Person> >::_M_realloc_insert<Person const&>(__gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > >, Person const&) [26]
[311]    0.0    0.00    0.00      20         std::vector<Person, std::allocator<Person> >::_S_use_relocate() [311]
                0.00    0.00      20/20          std::vector<Person, std::allocator<Person> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [312]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Person, std::allocator<Person> >::_S_use_relocate() [311]
[312]    0.0    0.00    0.00      20         std::vector<Person, std::allocator<Person> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [312]
-----------------------------------------------
                0.00    0.00       7/20          Community* std::__uninitialized_copy<false>::__uninit_copy<Community const*, Community*>(Community const*, Community const*, Community*) [42]
                0.00    0.00      13/20          void std::_Destroy_aux<false>::__destroy<Community*>(Community*, Community*) [51]
[313]    0.0    0.00    0.00      20         Community* std::__addressof<Community>(Community&) [313]
-----------------------------------------------
                0.00    0.00      10/20          void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [328]
                0.00    0.00      10/20          void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [323]
[314]    0.0    0.00    0.00      20         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [314]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<Community, std::allocator<Community> >::_M_check_len(unsigned long, char const*) const [357]
[315]    0.0    0.00    0.00      16         std::vector<Community, std::allocator<Community> >::size() const [315]
-----------------------------------------------
                0.00    0.00      16/16          Community* std::__uninitialized_move_if_noexcept_a<Community*, Community*, std::allocator<Community> >(Community*, Community*, Community*, std::allocator<Community>&) [45]
[316]    0.0    0.00    0.00      16         Community const* std::__make_move_if_noexcept_iterator<Community, Community const*>(Community*) [316]
-----------------------------------------------
                0.00    0.00       1/13          std::vector<Community, std::allocator<Community> >::~vector() [55]
                0.00    0.00      12/13          void std::vector<Community, std::allocator<Community> >::_M_realloc_insert<Community const&>(__gnu_cxx::__normal_iterator<Community*, std::vector<Community, std::allocator<Community> > >, Community const&) [41]
[317]    0.0    0.00    0.00      13         std::_Vector_base<Community, std::allocator<Community> >::_M_get_Tp_allocator() [317]
-----------------------------------------------
                0.00    0.00       4/12          __gnu_cxx::new_allocator<Community>::allocate(unsigned long, void const*) [352]
                0.00    0.00       8/12          std::allocator_traits<std::allocator<Community> >::max_size(std::allocator<Community> const&) [339]
[318]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<Community>::max_size() const [318]
-----------------------------------------------
                0.00    0.00       1/11          std::_Vector_base<Person, std::allocator<Person> >::~_Vector_base() [416]
                0.00    0.00      10/11          void std::vector<Person, std::allocator<Person> >::_M_realloc_insert<Person const&>(__gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > >, Person const&) [26]
[319]    0.0    0.00    0.00      11         std::_Vector_base<Person, std::allocator<Person> >::_M_deallocate(Person*, unsigned long) [319]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Person> >::deallocate(std::allocator<Person>&, Person*, unsigned long) [326]
-----------------------------------------------
                0.00    0.00      10/10          Community::Community(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int, Coordinate, double, double, double, double) [54]
[320]    0.0    0.00    0.00      10         Point::Point(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Coordinate, double) [320]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Person> >::deallocate(std::allocator<Person>&, Person*, unsigned long) [326]
[321]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<Person>::deallocate(Person*, unsigned long) [321]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Person> >::allocate(std::allocator<Person>&, unsigned long) [327]
[322]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<Person>::allocate(unsigned long, void const*) [322]
                0.00    0.00      10/30          __gnu_cxx::new_allocator<Person>::max_size() const [305]
-----------------------------------------------
                0.00    0.00      10/10          void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [328]
[323]    0.0    0.00    0.00      10         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [323]
                0.00    0.00      10/20          double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [314]
                0.00    0.00      10/43914       operator new(unsigned long, void*) [75]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Person, std::allocator<Person> >::_M_realloc_insert<Person const&>(__gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > >, Person const&) [26]
[324]    0.0    0.00    0.00      10         std::vector<Person, std::allocator<Person> >::_M_check_len(unsigned long, char const*) const [324]
                0.00    0.00      40/40          std::vector<Person, std::allocator<Person> >::size() const [294]
                0.00    0.00      20/20          std::vector<Person, std::allocator<Person> >::max_size() const [308]
                0.00    0.00      10/54          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [279]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Person, std::allocator<Person> >::_M_realloc_insert<Person const&>(__gnu_cxx::__normal_iterator<Person*, std::vector<Person, std::allocator<Person> > >, Person const&) [26]
[325]    0.0    0.00    0.00      10         std::_Vector_base<Person, std::allocator<Person> >::_M_allocate(unsigned long) [325]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Person> >::allocate(std::allocator<Person>&, unsigned long) [327]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<Person, std::allocator<Person> >::_M_deallocate(Person*, unsigned long) [319]
[326]    0.0    0.00    0.00      10         std::allocator_traits<std::allocator<Person> >::deallocate(std::allocator<Person>&, Person*, unsigned long) [326]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<Person>::deallocate(Person*, unsigned long) [321]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<Person, std::allocator<Person> >::_M_allocate(unsigned long) [325]
[327]    0.0    0.00    0.00      10         std::allocator_traits<std::allocator<Person> >::allocate(std::allocator<Person>&, unsigned long) [327]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<Person>::allocate(unsigned long, void const*) [322]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::push_back(double const&) [332]
[328]    0.0    0.00    0.00      10         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [328]
                0.00    0.00      10/20          double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [314]
                0.00    0.00      10/10          void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [323]
-----------------------------------------------
                0.00    0.00      10/10          std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::partial_sum<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >) [381]
